version,source,caller,caller_occurrence,caller_va,callee,callee_va,call_sites
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,edit::SetBkColor(unsigned long),0x00422E40,20
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,"dlgbox::CreateDialogBox(char const*, unsigned long, char const*)",0x00423540,1
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,"filerequester::FileRequest(HINSTANCE__*, char*)",0x00423F00,1
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,sprintf,0x00432560,10
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,memcpy,0x00432570,1
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,strlen,0x00432580,12
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,strcpy,0x00432590,7
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,atoi,0x004325A0,6
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,strcmp,0x004325B0,2
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,strcat,0x004325C0,4
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,GetTextExtentPoint32A@16,0x004326D0,1
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,GetStockObject@4,0x004326E0,2
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,SelectObject@8,0x004326F0,1
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,GetSaveFileNameA@4,0x00432750,1
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,MessageBoxA@16,0x00432760,13
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,SetWindowTextA@8,0x00432770,1
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,GetDC@4,0x00432780,2
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,ReleaseDC@8,0x00432790,2
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,SetTimer@16,0x004327A0,1
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,DispatchMessageA@4,0x004327B0,1
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,GetMessageA@16,0x004327C0,1
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,TranslateMessage@4,0x004327D0,1
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,ShowWindow@8,0x004327E0,6
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,DestroyWindow@4,0x00432800,63
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,SendMessageA@16,0x00432820,1
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,GetSysColor@4,0x00432830,1
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,SetActiveWindow@4,0x00432840,4
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,RedrawWindow@16,0x00432850,4
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,SetFocus@4,0x00432860,3
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,ShowWindowAsync@8,0x00432870,4
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,CreateFileA@28,0x004329B0,1
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,CloseHandle@4,0x004329E0,1
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,WriteFile@20,0x00432A20,1
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,GetLocalTime@4,0x00432A40,2
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110Dialog(HINSTANCE__*, int, unsigned char, unsigned char)",0,0x00418020,GetFileAttributesA@4,0x00432AB0,1
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110UpdateData(char, unsigned char)",0,0x004117F0,"FormatTime(_SYSTEMTIME*, char*)",0x004082D0,1
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110UpdateData(char, unsigned char)",0,0x004117F0,bixby110io::getCMDbuf(unsigned char),0x004095E0,7
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110UpdateData(char, unsigned char)",0,0x004117F0,manual3checkbox::IsChecked(),0x004222C0,28
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110UpdateData(char, unsigned char)",0,0x004117F0,manual3checkbox::SetChecked(),0x004223C0,1
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110UpdateData(char, unsigned char)",0,0x004117F0,manual3checkbox::SetUnchecked(),0x00422400,1
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110UpdateData(char, unsigned char)",0,0x004117F0,edit::Gettext(),0x00422D70,5
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110UpdateData(char, unsigned char)",0,0x004117F0,edit::Settext(char const*),0x00422DB0,15
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110UpdateData(char, unsigned char)",0,0x004117F0,edit::SetBkColor(unsigned long),0x00422E40,24
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110UpdateData(char, unsigned char)",0,0x004117F0,sprintf,0x00432560,45
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110UpdateData(char, unsigned char)",0,0x004117F0,strlen,0x00432580,6
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110UpdateData(char, unsigned char)",0,0x004117F0,strcpy,0x00432590,34
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110UpdateData(char, unsigned char)",0,0x004117F0,strcmp,0x004325B0,3
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110UpdateData(char, unsigned char)",0,0x004117F0,strcat,0x004325C0,2
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110UpdateData(char, unsigned char)",0,0x004117F0,GetSysColor@4,0x00432830,7
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110UpdateData(char, unsigned char)",0,0x004117F0,WriteFile@20,0x00432A20,1
5.5.00,Bixby110dlg.cpp,"bixby110control::Bixby110UpdateData(char, unsigned char)",0,0x004117F0,GetLocalTime@4,0x00432A40,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),0,0x0041C830,bixby110io::bixby110io(),0x00408760,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),0,0x0041C830,bixby110io::~bixby110io(),0x004087A0,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),0,0x0041C830,dlgelement::dlgelement(),0x00421C70,28
5.5.00,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),0,0x0041C830,filerequester::filerequester(),0x00423850,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),0,0x0041C830,operator delete(void*),0x0042C880,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),0,0x0041C830,operator new(unsigned int),0x0042C8A0,29
5.5.00,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),0,0x0041C830,_Unwind_SjLj_Register,0x00431790,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),0,0x0041C830,_Unwind_SjLj_Unregister,0x00431870,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),0,0x0041C830,_Unwind_SjLj_Resume,0x00431E50,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),1,0x0041D110,bixby110io::bixby110io(),0x00408760,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),1,0x0041D110,bixby110io::~bixby110io(),0x004087A0,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),1,0x0041D110,dlgelement::dlgelement(),0x00421C70,28
5.5.00,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),1,0x0041D110,filerequester::filerequester(),0x00423850,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),1,0x0041D110,operator delete(void*),0x0042C880,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),1,0x0041D110,operator new(unsigned int),0x0042C8A0,29
5.5.00,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),1,0x0041D110,_Unwind_SjLj_Register,0x00431790,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),1,0x0041D110,_Unwind_SjLj_Unregister,0x00431870,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::bixby110downloader(),1,0x0041D110,_Unwind_SjLj_Resume,0x00431E50,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::~bixby110downloader(),0,0x0041D9F0,bixby110io::~bixby110io(),0x004087A0,2
5.5.00,Bixby110Downloader.cpp,bixby110downloader::~bixby110downloader(),0,0x0041D9F0,dlgelement::~dlgelement(),0x00421C90,28
5.5.00,Bixby110Downloader.cpp,bixby110downloader::~bixby110downloader(),0,0x0041D9F0,filerequester::~filerequester(),0x00423A40,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::~bixby110downloader(),0,0x0041D9F0,operator delete(void*),0x0042C880,29
5.5.00,Bixby110Downloader.cpp,bixby110downloader::~bixby110downloader(),0,0x0041D9F0,_Unwind_SjLj_Register,0x00431790,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::~bixby110downloader(),0,0x0041D9F0,_Unwind_SjLj_Unregister,0x00431870,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::~bixby110downloader(),0,0x0041D9F0,_Unwind_SjLj_Resume,0x00431E50,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::~bixby110downloader(),1,0x0041E0C0,bixby110io::~bixby110io(),0x004087A0,2
5.5.00,Bixby110Downloader.cpp,bixby110downloader::~bixby110downloader(),1,0x0041E0C0,dlgelement::~dlgelement(),0x00421C90,28
5.5.00,Bixby110Downloader.cpp,bixby110downloader::~bixby110downloader(),1,0x0041E0C0,filerequester::~filerequester(),0x00423A40,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::~bixby110downloader(),1,0x0041E0C0,operator delete(void*),0x0042C880,29
5.5.00,Bixby110Downloader.cpp,bixby110downloader::~bixby110downloader(),1,0x0041E0C0,_Unwind_SjLj_Register,0x00431790,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::~bixby110downloader(),1,0x0041E0C0,_Unwind_SjLj_Unregister,0x00431870,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::~bixby110downloader(),1,0x0041E0C0,_Unwind_SjLj_Resume,0x00431E50,1
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::getbyte(unsigned char, unsigned char*)",0,0x0041E9A0,bixby110io::status_read_char(unsigned char*),0x00409FE0,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::getbyte(unsigned char*),0,0x0041E9F0,bixby110io::status_read_char(unsigned char*),0x00409FE0,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::GetStoveVersion(),0,0x0041EA70,"TimeDelay(HWND__*, unsigned int)",0x00408040,5
5.5.00,Bixby110Downloader.cpp,bixby110downloader::GetStoveVersion(),0,0x0041EA70,"bixby110io::readreg(unsigned char, unsigned char)",0x00409570,5
5.5.00,Bixby110Downloader.cpp,bixby110downloader::GetStoveVersion(),0,0x0041EA70,bixby110io::getCMDbuf(unsigned char),0x004095E0,5
5.5.00,Bixby110Downloader.cpp,bixby110downloader::GetStoveVersion(),0,0x0041EA70,bixby110io::CollectResponse(),0x00409690,5
5.5.00,Bixby110Downloader.cpp,bixby110downloader::GetStoveVersion(),0,0x0041EA70,edit::Settext(char const*),0x00422DB0,2
5.5.00,Bixby110Downloader.cpp,bixby110downloader::GetStoveVersion(),0,0x0041EA70,sprintf,0x00432560,2
5.5.00,Bixby110Downloader.cpp,bixby110downloader::AttemptStoveReset(),0,0x0041EC90,"bixby110io::writereg(unsigned char, unsigned char, unsigned char)",0x00409530,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::SendDone(),0,0x0041ECD0,bixby110io::write_char(char),0x00409F70,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::SendDone(),0,0x0041ECD0,bixby110io::status_read_char(unsigned char*),0x00409FE0,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::SendDone(),0,0x0041ECD0,exit,0x00432610,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::SendDone(),0,0x0041ECD0,MessageBoxA@16,0x00432760,1
5.5.00,Bixby110Downloader.cpp,"ReadFile_fgets(char*, int, void*)",0,0x0041ED70,ReadFile@20,0x00432A30,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::LoadHex_Open(char*),0,0x0041EE30,edit::Settext(char const*),0x00422DB0,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::LoadHex_Open(char*),0,0x0041EE30,sprintf,0x00432560,2
5.5.00,Bixby110Downloader.cpp,bixby110downloader::LoadHex_Open(char*),0,0x0041EE30,strlen,0x00432580,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::LoadHex_Open(char*),0,0x0041EE30,fopen,0x00432620,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::LoadHex_Open(char*),0,0x0041EE30,MessageBoxA@16,0x00432760,2
5.5.00,Bixby110Downloader.cpp,bixby110downloader::LoadHex_Open(char*),0,0x0041EE30,CreateFileA@28,0x004329B0,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::LoadHex_Open(char*),0,0x0041EE30,GetLastError@0,0x00432AC0,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::LoadHex_Open(char*),0,0x0041EE30,FormatMessageA@28,0x00432AD0,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::LoadHex_Open(char*),0,0x0041EE30,LocalFree@4,0x00432AE0,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::LoadHex_Read(),0,0x0041F020,"hextoval(char, char)",0x00407E10,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::LoadHex_Read(),0,0x0041F020,fgets,0x00432600,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::LoadHex_Read(),0,0x0041F020,ReadFile@20,0x00432A30,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::LoadHex_Close(),0,0x0041F1B0,fclose,0x004325F0,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::LoadHex_Close(),0,0x0041F1B0,CloseHandle@4,0x004329E0,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::LoadHex(char*),0,0x0041F210,bixby110downloader::LoadHex_Open(char*),0x0041EE30,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::LoadHex(char*),0,0x0041F210,bixby110downloader::LoadHex_Read(),0x0041F020,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::LoadHex(char*),0,0x0041F210,edit::Settext(char const*),0x00422DB0,2
5.5.00,Bixby110Downloader.cpp,bixby110downloader::LoadHex(char*),0,0x0041F210,sprintf,0x00432560,2
5.5.00,Bixby110Downloader.cpp,bixby110downloader::LoadHex(char*),0,0x0041F210,fclose,0x004325F0,3
5.5.00,Bixby110Downloader.cpp,bixby110downloader::LoadHex(char*),0,0x0041F210,MessageBoxA@16,0x00432760,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::LoadHex(char*),0,0x0041F210,CloseHandle@4,0x004329E0,2
5.5.00,Bixby110Downloader.cpp,bixby110downloader::DownLoad(),0,0x0041F880,"TimeDelay(HWND__*, unsigned int)",0x00408040,2
5.5.00,Bixby110Downloader.cpp,bixby110downloader::DownLoad(),0,0x0041F880,bixby110io::write_char(char),0x00409F70,6
5.5.00,Bixby110Downloader.cpp,bixby110downloader::DownLoad(),0,0x0041F880,bixby110io::status_read_char(unsigned char*),0x00409FE0,3
5.5.00,Bixby110Downloader.cpp,bixby110downloader::DownLoad(),0,0x0041F880,manual3checkbox::IsChecked(),0x004222C0,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::DownLoad(),0,0x0041F880,pushbutton::WasPushed(),0x00422910,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::DownLoad(),0,0x0041F880,edit::Settext(char const*),0x00422DB0,6
5.5.00,Bixby110Downloader.cpp,bixby110downloader::DownLoad(),0,0x0041F880,sprintf,0x00432560,6
5.5.00,Bixby110Downloader.cpp,bixby110downloader::DownLoad(),0,0x0041F880,strcat,0x004325C0,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::DownLoad(),0,0x0041F880,Beep@8,0x00432A50,2
5.5.00,Bixby110Downloader.cpp,bixby110downloader::Identify(),0,0x0041FD80,"TimeDelay(HWND__*, unsigned int)",0x00408040,3
5.5.00,Bixby110Downloader.cpp,bixby110downloader::Identify(),0,0x0041FD80,bixby110io::write_char(char),0x00409F70,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::Identify(),0,0x0041FD80,bixby110io::status_read_char(unsigned char*),0x00409FE0,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::Identify(),0,0x0041FD80,PeekMessageA@20,0x00432880,1
5.5.00,Bixby110Downloader.cpp,bixby110downloader::Identify(),0,0x0041FD80,Beep@8,0x00432A50,2
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,"bixby110io::getrs232port(unsigned char, unsigned char)",0x004087B0,1
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,bixby110io::freers232port(),0x00408940,2
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,bixby110io::getrs232portstatus(),0x00408960,1
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,"bixby110io::writereg(unsigned char, unsigned char, unsigned char)",0x00409530,1
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,bixby110io::write_char(char),0x00409F70,1
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,bixby110io::status_read_char(unsigned char*),0x00409FE0,1
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,bixby110downloader::GetStoveVersion(),0x0041EA70,2
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,bixby110downloader::LoadHex(char*),0x0041F210,1
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,bixby110downloader::DownLoad(),0x0041F880,1
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,bixby110downloader::Identify(),0x0041FD80,1
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,dlgmsgrouter::RemoveMessageRoute(HWND__*),0x00421B70,1
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,manual3checkbox::IsChecked(),0x004222C0,1
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,manual3checkbox::SetChecked(),0x004223C0,1
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,manual3checkbox::SetUnchecked(),0x00422400,1
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,manual3checkbox::WasPushed(),0x00422500,2
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,"pushbutton::CreatePushbutton(char const*, int, int, HWND__*, HINSTANCE__*)",0x004227C0,4
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,pushbutton::WasPushed(),0x00422910,6
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,"edit::CreateEdit(char const*, int, int, int, int, HWND__*, HINSTANCE__*, unsigned long)",0x00422CB0,12
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,edit::Gettext(),0x00422D70,4
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,edit::Settext(char const*),0x00422DB0,13
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,"statictext::CreateStatictext(char const*, int, int, int, int, HWND__*, HINSTANCE__*)",0x00423190,11
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,"dlgbox::CreateDialogBox(char const*, unsigned long, char const*)",0x00423540,1
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,sprintf,0x00432560,5
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,memcpy,0x00432570,1
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,strlen,0x00432580,2
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,strcpy,0x00432590,2
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,atoi,0x004325A0,4
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,strcat,0x004325C0,2
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,exit,0x00432610,1
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,GetSaveFileNameA@4,0x00432750,1
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,MessageBoxA@16,0x00432760,2
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,SetWindowTextA@8,0x00432770,1
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,DispatchMessageA@4,0x004327B0,1
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,GetMessageA@16,0x004327C0,1
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,TranslateMessage@4,0x004327D0,1
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,ShowWindow@8,0x004327E0,2
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,KillTimer@8,0x004327F0,1
5.5.00,Bixby110Downloader.cpp,"bixby110downloader::Bixby110Downloader(HINSTANCE__*, int, char*, unsigned char)",0,0x0041FEB0,DestroyWindow@4,0x00432800,27
5.5.00,dlgctrl.cpp,CLinkedList::~CLinkedList(),0,0x00421210,operator delete(void*),0x0042C880,1
5.5.00,dlgctrl.cpp,CLinkedList::~CLinkedList(),1,0x00421240,operator delete(void*),0x0042C880,1
5.5.00,dlgctrl.cpp,CLinkedList::NewAddNode(void*),0,0x00421270,operator new(unsigned int),0x0042C8A0,1
5.5.00,dlgctrl.cpp,CLinkedList::NewDeleteNode(void*),0,0x004212B0,operator delete(void*),0x0042C880,1
5.5.00,dlgctrl.cpp,dlgmsgrouter::dlgmsgrouter(),0,0x00421330,CreateBrushIndirect@4,0x00432700,1
5.5.00,dlgctrl.cpp,dlgmsgrouter::dlgmsgrouter(),0,0x00421330,MessageBoxA@16,0x00432760,1
5.5.00,dlgctrl.cpp,dlgmsgrouter::dlgmsgrouter(),1,0x004213B0,CreateBrushIndirect@4,0x00432700,1
5.5.00,dlgctrl.cpp,dlgmsgrouter::dlgmsgrouter(),1,0x004213B0,MessageBoxA@16,0x00432760,1
